YIR034C,,,,,,,,,,,,,YIR034C,YIR034C,,Hs.2251 // full length,,3938,,,,,,,,,,,,"0019878 // lysine biosynthesis, aminoadipic pathway /// 0019878 // lysine biosynthesis, aminoadipic pathway",0005737 // cytoplasm /// 0005777 // peroxisome,"0004754 // saccharopine dehydrogenase (NAD+, L-lysine-forming) activity"
YIR035C,,,,,,,,,,,,,YIR035C,YIR035C,,Hs.225129 // full length,,8509,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YIR036C,,,,,,,,,,,,,YIR036C,YIR036C,,Hs.121520 // full length,,347902,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YIR037W,,,,,,,,,,,,,YIR037W,YIR037W,,Hs.225671 // full length,,10021,,,,,,,,,,,,0006979 // response to oxidative stress,0005622 // intracellular,0004602 // glutathione peroxidase activity /// 0004602 // glutathione peroxidase activity /// 0004602 // glutathione peroxidase activity /// 0009031 // thiol peroxidase activity
YIR038C,,,,,,,,,,,,,YIR038C,YIR038C,,Hs.440958 // full length,,10571,,,,,,,,,,,,0006749 // glutathione metabolism,0005739 // mitochondrion /// 0005783 // endoplasmic reticulum,0004364 // glutathione transferase activity /// 0004364 // glutathione transferase activity
YIR039C,,,,,,,,,,,,,YIR039C,YIR039C,,Hs.19150 // ---,,26109,,,,,,,,,,,,0000004 // biological_process unknown,0009277 // cell wall (sensu Fungi),0004190 // aspartic-type endopeptidase activity
YIR040C,,,,,,,,,,,,,YIR040C,YIR040C,,Hs.225936 // full length,,6853,,,,,,,,,,,,---,---,---
YIR041W,,,,,,,,,,,,,YIR041W,YIR041W,,Hs.212581 // full length,,10893,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YIR042C,,,,,,,,,,,,,YIR042C,YIR042C,,Hs.278489 // full length,,8785,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YIR043C,,,,,,,,,,,,,YIR043C,YIR043C,,Hs.226103 // ---,,---,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YIR044C,,,,,,,,,,,,,YIR044C,YIR044C,,Hs.412331 // full length,,55340,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL001W,,,,,,,,,,,,,YJL001W,YJL001W,,Hs.227115 // full length,,25833,,,,,,,,,,,,0006511 // ubiquitin-dependent protein catabolism /// 0006511 // ubiquitin-dependent protein catabolism /// 0006950 // response to stress /// 0030437 // sporulation (sensu Fungi),"0019774 // proteasome core complex, beta-subunit complex (sensu Eukaryota) /// 0019774 // proteasome core complex, beta-subunit complex (sensu Eukaryota)",0004175 // endopeptidase activity /// 0004175 // endopeptidase activity
YJL002C,,,,,,,,,,,,,YJL002C,YJL002C,,Hs.21701 // full length,,57171,,,,,,,,,,,,0006487 // N-linked glycosylation /// 0018279 // N-linked glycosylation via asparagine,0005788 // endoplasmic reticulum lumen /// 0008250 // oligosaccharyl transferase complex,0004579 // dolichyl-diphosphooligosaccharide-protein glycotransferase activity
YJL003W,,,,,,,,,,,,,YJL003W,YJL003W,,Hs.21107 // full length,,57502,,,,,,,,,,,,0006461 // protein complex assembly /// 0009060 // aerobic respiration,0005743 // mitochondrial inner membrane,0005554 // molecular_function unknown
YJL004C,,,,,,,,,,,,,YJL004C,YJL004C,,Hs.227397 // ---,,---,,,,,,,,,,,,0006895 // Golgi to endosome transport /// 0016050 // vesicle organization and biogenesis,0030173 // integral to Golgi membrane,0005554 // molecular_function unknown
YJL005W,,,,,,,,,,,,,YJL005W,YJL005W,,Hs.499552 // full length,,26095,,,,,,,,,,,,"0000074 // regulation of cell cycle /// 0001324 // age-dependent response to oxidative stress during chronological cell aging /// 0007126 // meiosis /// 0007188 // G-protein signaling, coupled to cAMP nucleotide second messenger /// 0007265 // Ras protein signal transduction",0005739 // mitochondrion /// 0005886 // plasma membrane,0004016 // adenylate cyclase activity
YJL006C,,,,,,,,,,,,,YJL006C,YJL006C,,Hs.274511 // ---,,---,,,,,,,,,,,,0006357 // regulation of transcription from Pol II promoter /// 0006468 // protein amino acid phosphorylation,0005634 // nucleus,0016538 // cyclin-dependent protein kinase regulator activity
YJL007C,,,,,,,,,,,,,YJL007C,YJL007C,,--- // ---,,---,,,,,,,,,,,,---,---,---
YJL008C,,,,,,,,,,,,,YJL008C,YJL008C,,Hs.331491 // full length,,26094,,,,,,,,,,,,0006457 // protein folding /// 0007010 // cytoskeleton organization and biogenesis,0005737 // cytoplasm /// 0005737 // cytoplasm /// 0005832 // chaperonin-containing T-complex /// 0005856 // cytoskeleton,0051082 // unfolded protein binding
YJL009W,,,,,,,,,,,,,YJL009W,YJL009W,,Hs.143700 // full length,,7592,,,,,,,,,,,,---,---,---
YJL010C,,,,,,,,,,,,,YJL010C,YJL010C,,Hs.227850 // full length,,22979,,,,,,,,,,,,0006364 // rRNA processing,0005634 // nucleus /// 0005634 // nucleus /// 0005730 // nucleolus /// 0005730 // nucleolus,0003723 // RNA binding
YJL011C,,,,,,,,,,,,,YJL011C,YJL011C,,Hs.227850 // full length,,22979,,,,,,,,,,,,0006384 // transcription initiation from Pol III promoter /// 0006384 // transcription initiation from Pol III promoter,0005666 // DNA-directed RNA polymerase III complex,0003899 // DNA-directed RNA polymerase activity /// 0003899 // DNA-directed RNA polymerase activity
YJL012C,,,,,,,,,,,,,YJL012C,YJL012C,,Hs.227850 // full length,,22979,,,,,,,,,,,,"0042144 // vacuole fusion, non-autophagic",0005774 // vacuolar membrane,0005554 // molecular_function unknown
YJL013C,,,,,,,,,,,,,YJL013C,YJL013C,,Hs.433256 // full length,,9949,,,,,,,,,,,,0007094 // mitotic spindle checkpoint /// 0007094 // mitotic spindle checkpoint,0005634 // nucleus,0005554 // molecular_function unknown
YJL014W,,,,,,,,,,,,,YJL014W,YJL014W,,Hs.14453 // full length,,3394,,,,,,,,,,,,0006457 // protein folding /// 0007010 // cytoskeleton organization and biogenesis,0005737 // cytoplasm /// 0005832 // chaperonin-containing T-complex /// 0005856 // cytoskeleton,0051082 // unfolded protein binding
YJL015C,,,,,,,,,,,,,YJL015C,YJL015C,,Hs.22985 // full length,,29906,,,,,,,,,,,,---,---,---
YJL016W,,,,,,,,,,,,,YJL016W,YJL016W,,Hs.223858 // full length,,1621,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YJL017W,,,,,,,,,,,,,YJL017W,YJL017W,,Hs.512674 // full length,,6091,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YJL018W,,,,,,,,,,,,,YJL018W,YJL018W,,Hs.2314 // full length,,4153,,,,,,,,,,,,0000743 // nuclear migration during conjugation with cellular fusion /// 0007103 // spindle pole body duplication in nuclear envelope,0005825 // half bridge of spindle pole body /// 0016021 // integral to membrane /// 0016021 // integral to membrane,0005554 // molecular_function unknown
YJL019W,,,,,,,,,,,,,YJL019W,YJL019W,,Hs.2314 // full length,,4153,,,,,,,,,,,,0000743 // nuclear migration during conjugation with cellular fusion /// 0007103 // spindle pole body duplication in nuclear envelope,0005825 // half bridge of spindle pole body /// 0016021 // integral to membrane /// 0016021 // integral to membrane,0005554 // molecular_function unknown
YJL020C,,,,,,,,,,,,,YJL020C,YJL020C,,Hs.2319 // full length,,6335,,,,,,,,,,,,0030036 // actin cytoskeleton organization and biogenesis /// 0030036 // actin cytoskeleton organization and biogenesis,0030479 // actin cortical patch,0017024 // myosin I binding
YJL021C,,,,,,,,,,,,,YJL021C,YJL021C,,Hs.232072 // full length,,7399,,,,,,,,,,,,0030036 // actin cytoskeleton organization and biogenesis /// 0030036 // actin cytoskeleton organization and biogenesis,0030479 // actin cortical patch,0017024 // myosin I binding
YJL022W,,,,,,,,,,,,,YJL022W,YJL022W,,Hs.23251 // full length,,10281,,,,,,,,,,,,---,---,---
YJL023C,,,,,,,,,,,,,YJL023C,YJL023C,,Hs.131638 // full length,,11281,,,,,,,,,,,,0000004 // biological_process unknown,0005739 // mitochondrion,0005554 // molecular_function unknown
YJL024C,,,,,,,,,,,,,YJL024C,YJL024C,,Hs.131638 // full length,,11281,,,,,,,,,,,,0006896 // Golgi to vacuole transport,0030123 // AP-3 adaptor complex,0005554 // molecular_function unknown
YJL025W,,,,,,,,,,,,,YJL025W,YJL025W,,--- // ---,,---,,,,,,,,,,,,0006360 // transcription from Pol I promoter,0000120 // RNA polymerase I transcription factor complex,0003701 // RNA polymerase I transcription factor activity
YJL026W,,,,,,,,,,,,,YJL026W,YJL026W,,Hs.58685 // full length,,921,,,,,,,,,,,,0006260 // DNA replication,0005634 // nucleus /// 0005737 // cytoplasm /// 0005737 // cytoplasm,0004748 // ribonucleoside-diphosphate reductase activity /// 0004748 // ribonucleoside-diphosphate reductase activity
YJL027C,,,,,,,,,,,,,YJL027C,YJL027C,,Hs.19150 // ---,,26109,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL028W,,,,,,,,,,,,,YJL028W,YJL028W,,Hs.69499 // full length,,51499,,,,,,,,,,,,---,---,---
YJL029C,,,,,,,,,,,,,YJL029C,YJL029C,,Hs.306382 // full length,,124152,,,,,,,,,,,,"0006896 // Golgi to vacuole transport /// 0042147 // retrograde transport, endosome to Golgi",0000938 // GARP complex /// 0005737 // cytoplasm /// 0005794 // Golgi apparatus /// 0005794 // Golgi apparatus,0005554 // molecular_function unknown
YJL030W,,,,,,,,,,,,,YJL030W,YJL030W,,Hs.306382 // full length,,124152,,,,,,,,,,,,0007094 // mitotic spindle checkpoint /// 0007094 // mitotic spindle checkpoint,0000778 // condensed nuclear chromosome kinetochore /// 0005643 // nuclear pore,0005554 // molecular_function unknown
YJL031C,,,,,,,,,,,,,YJL031C,YJL031C,,Hs.306382 // full length,,124152,,,,,,,,,,,,0018348 // protein amino acid geranylgeranylation,0005968 // Rab-protein geranylgeranyltransferase complex,0004663 // Rab-protein geranylgeranyltransferase activity
YJL032W,,,,,,,,,,,,,YJL032W,YJL032W,,Hs.64173 // full length,,525,,,,,,,,,,,,---,---,---
YJL033W,,,,,,,,,,,,,YJL033W,YJL033W,,Hs.437846 // full length,,6608,,,,,,,,,,,,0006365 // 35S primary transcript processing,0005730 // nucleolus,0004004 // ATP-dependent RNA helicase activity
YJL034W,,,,,,,,,,,,,YJL034W,YJL034W,,Hs.511742 // full length,,10260,,,,,,,,,,,,"0000742 // karyogamy during conjugation with cellular fusion /// 0000742 // karyogamy during conjugation with cellular fusion /// 0006616 // SRP-dependent cotranslational protein-membrane targeting, translocation /// 0006986 // response to unfolded protein",0005788 // endoplasmic reticulum lumen,0016887 // ATPase activity /// 0051082 // unfolded protein binding
YJL035C,,,,,,,,,,,,,YJL035C,YJL035C,,Hs.19904 // full length,,1491,,,,,,,,,,,,0006400 // tRNA modification,0005634 // nucleus /// 0005737 // cytoplasm,0008251 // tRNA specific adenosine deaminase activity
YJL036W,,,,,,,,,,,,,YJL036W,YJL036W,,Hs.238679 // full length,,58528,,,,,,,,,,,,0006810 // transport /// 0006914 // autophagy,0016020 // membrane,0008289 // lipid binding
YJL037W,,,,,,,,,,,,,YJL037W,YJL037W,,Hs.2375 // full length,,2015,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL038C,,,,,,,,,,,,,YJL038C,YJL038C,,Hs.274402 // full length,,3303,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL039C,,,,,,,,,,,,,YJL039C,YJL039C,,Hs.2388 // full length,,319,,,,,,,,,,,,0006999 // nuclear pore organization and biogenesis /// 0006999 // nuclear pore organization and biogenesis,0005643 // nuclear pore,0017056 // structural constituent of nuclear pore /// 0017056 // structural constituent of nuclear pore
YJL041W,,,,,,,,,,,,,YJL041W,YJL041W,,Hs.58831 // full length,,9214,,,,,,,,,,,,0000055 // ribosomal large subunit-nucleus export /// 0006405 // RNA-nucleus export /// 0006405 // RNA-nucleus export /// 0006406 // mRNA-nucleus export /// 0006407 // rRNA-nucleus export /// 0006408 // snRNA-nucleus export /// 0006409 // tRNA-nucleus export /// 0006606 // protein-nucleus import /// 0006607 // NLS-bearing substrate-nucleus import /// 0006608 // snRNP protein-nucleus import /// 0006609 // mRNA-binding (hnRNP) protein-nucleus import /// 0006610 // ribosomal protein-nucleus import /// 0006611 // protein-nucleus export /// 0006999 // nuclear pore organization and biogenesis /// 0006999 // nuclear pore organization and biogenesis /// 0006999 // nuclear pore organization and biogenesis,0005643 // nuclear pore,0005198 // structural molecule activity
YJL042W,,,,,,,,,,,,,YJL042W,YJL042W,,Hs.194766 // full length,,23544,,,,,,,,,,,,0007026 // microtubule stabilization /// 0007047 // cell wall organization and biogenesis,0005874 // microtubule,0005200 // structural constituent of cytoskeleton
YJL043W,,,,,,,,,,,,,YJL043W,YJL043W,,Hs.232008 // est,,---,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YJL044C,,,,,,,,,,,,,YJL044C,YJL044C,,Hs.301839 // full length,,22927,,,,,,,,,,,,0006886 // intracellular protein transport,0005768 // endosome /// 0030136 // clathrin-coated vesicle,0005096 // GTPase activator activity
YJL045W,,,,,,,,,,,,,YJL045W,YJL045W,,Hs.77889 // full length,,9413,,,,,,,,,,,,0045333 // cellular respiration,0005739 // mitochondrion /// 0005739 // mitochondrion,0008177 // succinate dehydrogenase (ubiquinone) activity /// 0008177 // succinate dehydrogenase (ubiquinone) activity
YJL046W,,,,,,,,,,,,,YJL046W,YJL046W,,Hs.132370 // full length,,27035,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL047C,,,,,,,,,,,,,YJL047C,YJL047C,,Hs.132370 // full length,,27035,,,,,,,,,,,,0000335 // negative regulation of DNA transposition /// 0006511 // ubiquitin-dependent protein catabolism /// 0007088 // regulation of mitosis,0005634 // nucleus /// 0005737 // cytoplasm,0004842 // ubiquitin-protein ligase activity /// 0005515 // protein binding /// 0005515 // protein binding
YJL048C,,,,,,,,,,,,,YJL048C,YJL048C,,Hs.511949 // full length,,23404,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL049W,,,,,,,,,,,,,YJL049W,YJL049W,,Hs.511949 // full length,,23404,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL050W,,,,,,,,,,,,,YJL050W,YJL050W,,Hs.326801 // full length,,7552,,,,,,,,,,,,0006365 // 35S primary transcript processing,0005730 // nucleolus,0004004 // ATP-dependent RNA helicase activity
YJL051W,,,,,,,,,,,,,YJL051W,YJL051W,,Hs.389488 // full length,,9750,,,,,,,,,,,,0000004 // biological_process unknown,0005934 // bud tip,0005554 // molecular_function unknown
YJL052W,,,,,,,,,,,,,YJL052W,YJL052W,,Hs.389488 // full length,,9750,,,,,,,,,,,,0006094 // gluconeogenesis /// 0006096 // glycolysis,0005811 // lipid particle /// 0005829 // cytosol /// 0009277 // cell wall (sensu Fungi),0004365 // glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity
YJL053W,,,,,,,,,,,,,YJL053W,YJL053W,,Hs.80720 // full length,,2549,,,,,,,,,,,,"0042147 // retrograde transport, endosome to Golgi /// 0045053 // protein-Golgi retention",0005768 // endosome /// 0030904 // retromer complex,0005554 // molecular_function unknown
YJL054W,,,,,,,,,,,,,YJL054W,YJL054W,,Hs.458395 // est,,---,,,,,,,,,,,,0045039 // mitochondrial inner membrane protein import /// 0045039 // mitochondrial inner membrane protein import,0042721 // mitochondrial inner membrane protein insertion complex,0008565 // protein transporter activity /// 0008565 // protein transporter activity
YJL055W,,,,,,,,,,,,,YJL055W,YJL055W,,Hs.123044 // full length,,6550,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YJL056C,,,,,,,,,,,,,YJL056C,YJL056C,,Hs.123048 // full length,,8827,,,,,,,,,,,,0006357 // regulation of transcription from Pol II promoter /// 0006882 // zinc ion homeostasis,0005634 // nucleus,0003677 // DNA binding /// 0003704 // specific RNA polymerase II transcription factor activity /// 0003704 // specific RNA polymerase II transcription factor activity
YJL057C,,,,,,,,,,,,,YJL057C,YJL057C,,Hs.416813 // full length,,147,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL058C,,,,,,,,,,,,,YJL058C,YJL058C,,Hs.352243 // full length,,1188,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YJL059W,,,,,,,,,,,,,YJL059W,YJL059W,,Hs.123094 // full length,,6299,,,,,,,,,,,,0006885 // regulation of pH /// 0006886 // intracellular protein transport /// 0015802 // basic amino acid transport /// 0015802 // basic amino acid transport,0000324 // vacuole (sensu Fungi),0015174 // basic amino acid transporter activity /// 0015174 // basic amino acid transporter activity
YJL060W,,,,,,,,,,,,,YJL060W,YJL060W,,Hs.123119 // full length,,4093,,,,,,,,,,,,0009435 // NAD biosynthesis,0005737 // cytoplasm /// 0005739 // mitochondrion,0004061 // arylformamidase activity
YJL061W,,,,,,,,,,,,,YJL061W,YJL061W,,Hs.348920 // full length,,2491,,,,,,,,,,,,0006406 // mRNA-nucleus export /// 0006407 // rRNA-nucleus export /// 0006408 // snRNA-nucleus export /// 0006409 // tRNA-nucleus export /// 0006607 // NLS-bearing substrate-nucleus import /// 0006608 // snRNP protein-nucleus import /// 0006609 // mRNA-binding (hnRNP) protein-nucleus import /// 0006610 // ribosomal protein-nucleus import /// 0006611 // protein-nucleus export /// 0006999 // nuclear pore organization and biogenesis,0005643 // nuclear pore,0005198 // structural molecule activity
YJL062W,,,,,,,,,,,,,YJL062W,YJL062W,,Hs.123123 // full length,,1187,,,,,,,,,,,,0006506 // GPI anchor biosynthesis,0005887 // integral to plasma membrane /// 0030176 // integral to endoplasmic reticulum membrane,0016740 // transferase activity
YJL063C,,,,,,,,,,,,,YJL063C,YJL063C,,Hs.73677 // full length,,5989,,,,,,,,,,,,0000002 // mitochondrial genome maintenance /// 0006412 // protein biosynthesis,0005762 // mitochondrial large ribosomal subunit /// 0005762 // mitochondrial large ribosomal subunit,0003735 // structural constituent of ribosome
YJL064W,,,,,,,,,,,,,YJL064W,YJL064W,,Hs.396624 // full length,,6538,,,,,,,,,,,,---,---,---
YJL065C,,,,,,,,,,,,,YJL065C,YJL065C,,Hs.1238 // full length,,266,,,,,,,,,,,,0006348 // chromatin silencing at telomere,0005634 // nucleus /// 0008623 // chromatin accessibility complex,0005554 // molecular_function unknown
YJL066C,,,,,,,,,,,,,YJL066C,YJL066C,,Hs.124126 // ---,,---,,,,,,,,,,,,0000004 // biological_process unknown,0005624 // membrane fraction /// 0005739 // mitochondrion /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YJL067W,,,,,,,,,,,,,YJL067W,YJL067W,,Hs.167380 // full length,,51364,,,,,,,,,,,,---,---,---
YJL068C,,,,,,,,,,,,,YJL068C,YJL068C,,Hs.413226 // full length,,51666,,,,,,,,,,,,0046294 // formaldehyde catabolism,0005829 // cytosol,0004091 // carboxylesterase activity
YJL069C,,,,,,,,,,,,,YJL069C,YJL069C,,--- // ---,,---,,,,,,,,,,,,0030490 // processing of 20S pre-rRNA,0005730 // nucleolus,0030515 // snoRNA binding
YJL070C,,,,,,,,,,,,,YJL070C,YJL070C,,Hs.413226 // full length,,51666,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YJL071W,,,,,,,,,,,,,YJL071W,YJL071W,,Hs.128231 // full length,,8712,,,,,,,,,,,,0006526 // arginine biosynthesis /// 0006592 // ornithine biosynthesis,0005759 // mitochondrial matrix,0004042 // amino-acid N-acetyltransferase activity /// 0004042 // amino-acid N-acetyltransferase activity
YJL072C,,,,,,,,,,,,,YJL072C,YJL072C,,Hs.129 // full length,,886,,,,,,,,,,,,0006261 // DNA-dependent DNA replication,0000811 // GINS complex /// 0005634 // nucleus,0003677 // DNA binding
YJL073W,,,,,,,,,,,,,YJL073W,YJL073W,,Hs.129702 // full length,,631,,,,,,,,,,,,0000742 // karyogamy during conjugation with cellular fusion /// 0000742 // karyogamy during conjugation with cellular fusion /// 0006457 // protein folding,0000300 // peripheral to membrane of membrane fraction /// 0005783 // endoplasmic reticulum /// 0042175 // nuclear envelope-endoplasmic reticulum network,0051082 // unfolded protein binding /// 0051087 // chaperone binding
YJL074C,,,,,,,,,,,,,YJL074C,YJL074C,,--- // ---,,---,,,,,,,,,,,,0007064 // mitotic sister chromatid cohesion /// 0007064 // mitotic sister chromatid cohesion /// 0007130 // synaptonemal complex formation /// 0030437 // sporulation (sensu Fungi),0000798 // nuclear cohesin complex /// 0005634 // nucleus,0016887 // ATPase activity
YJL075C,,,,,,,,,,,,,YJL075C,YJL075C,,Hs.129711 // full length,,26762,,,,,,,,,,,,---,---,---
YJL076W,,,,,,,,,,,,,YJL076W,YJL076W,,Hs.129719 // full length,,9333,,,,,,,,,,,,0000183 // chromatin silencing at ribosomal DNA /// 0000183 // chromatin silencing at ribosomal DNA /// 0007000 // nucleolus organization and biogenesis /// 0007096 // regulation of exit from mitosis /// 0007096 // regulation of exit from mitosis /// 0007096 // regulation of exit from mitosis,0005730 // nucleolus /// 0030869 // RENT complex,0000182 // ribosomal DNA (rDNA) binding
YJL077C,,,,,,,,,,,,,YJL077C,YJL077C,,Hs.101695 // full length,,8440,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL078C,,,,,,,,,,,,,YJL078C,YJL078C,,Hs.101695 // full length,,8440,,,,,,,,,,,,0000004 // biological_process unknown,0009277 // cell wall (sensu Fungi),0005554 // molecular_function unknown
YJL079C,,,,,,,,,,,,,YJL079C,YJL079C,,Hs.101695 // full length,,8440,,,,,,,,,,,,0000004 // biological_process unknown,0000324 // vacuole (sensu Fungi) /// 0005576 // extracellular region /// 0005635 // nuclear membrane /// 0005783 // endoplasmic reticulum,0005554 // molecular_function unknown
YJL080C,,,,,,,,,,,,,YJL080C,YJL080C,,Hs.129735 // full length,,27308,,,,,,,,,,,,0007059 // chromosome segregation /// 0008298 // intracellular mRNA localization,0005789 // endoplasmic reticulum membrane /// 0005844 // polysome /// 0042175 // nuclear envelope-endoplasmic reticulum network,0003723 // RNA binding
YJL081C,,,,,,,,,,,,,YJL081C,YJL081C,,Hs.129778 // full length,,27290,,,,,,,,,,,,"0006325 // establishment and/or maintenance of chromatin architecture /// 0006325 // establishment and/or maintenance of chromatin architecture /// 0006338 // chromatin remodeling /// 0006355 // regulation of transcription, DNA-dependent /// 0006357 // regulation of transcription from Pol II promoter /// 0016573 // histone acetylation",0000123 // histone acetyltransferase complex /// 0000790 // nuclear chromatin /// 0000812 // SWR1 complex /// 0000812 // SWR1 complex /// 0005634 // nucleus,0003682 // chromatin binding /// 0004402 // histone acetyltransferase activity
YJL082W,,,,,,,,,,,,,YJL082W,YJL082W,,Hs.178589 // full length,,63928,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YJL083W,,,,,,,,,,,,,YJL083W,YJL083W,,Hs.129832 // ---,,26648,,,,,,,,,,,,0007047 // cell wall organization and biogenesis /// 0007165 // signal transduction,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YJL084C,,,,,,,,,,,,,YJL084C,YJL084C,,Hs.170610 // ---,,4214,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm /// 0005737 // cytoplasm,0030332 // cyclin binding
YJL085W,,,,,,,,,,,,,YJL085W,YJL085W,,Hs.130101 // full length,,6527,,,,,,,,,,,,0000910 // cytokinesis /// 0006893 // Golgi to plasma membrane transport /// 0006904 // vesicle docking during exocytosis /// 0006906 // vesicle fusion /// 0007121 // bipolar bud site selection,0000145 // exocyst,0005515 // protein binding
YJL086C,,,,,,,,,,,,,YJL086C,YJL086C,,Hs.131138 // full length,,23620,,,,,,,,,,,,---,---,---
YJL087C,,,,,,,,,,,,,YJL087C,YJL087C,,Hs.177136 // full length,,944,,,,,,,,,,,,0006388 // tRNA splicing /// 0006388 // tRNA splicing /// 0030969 // UFP-specific transcription factor mRNA processing during unfolded protein response,0005637 // nuclear inner membrane /// 0005654 // nucleoplasm,0003972 // RNA ligase (ATP) activity /// 0003972 // RNA ligase (ATP) activity
YJL088W,,,,,,,,,,,,,YJL088W,YJL088W,,Hs.131361 // ---,,5161,,,,,,,,,,,,0006526 // arginine biosynthesis /// 0006591 // ornithine metabolism,0005829 // cytosol,0004585 // ornithine carbamoyltransferase activity
YJL089W,,,,,,,,,,,,,YJL089W,YJL089W,,Hs.131953 // full length,,7975,,,,,,,,,,,,0006357 // regulation of transcription from Pol II promoter /// 0006357 // regulation of transcription from Pol II promoter /// 0045722 // positive regulation of gluconeogenesis /// 0045722 // positive regulation of gluconeogenesis,0005634 // nucleus,0003704 // specific RNA polymerase II transcription factor activity /// 0003704 // specific RNA polymerase II transcription factor activity
YJL090C,,,,,,,,,,,,,YJL090C,YJL090C,,Hs.132571 // ---,,---,,,,,,,,,,,,0000076 // DNA replication checkpoint /// 0006270 // DNA replication initiation /// 0006272 // leading strand elongation /// 0006273 // lagging strand elongation /// 0006289 // nucleotide-excision repair /// 0006298 // mismatch repair,0005657 // replication fork /// 0005657 // replication fork,0005515 // protein binding
YJL091C,,,,,,,,,,,,,YJL091C,YJL091C,,Hs.357392 // ---,,222642,,,,,,,,,,,,0006506 // GPI anchor biosynthesis,0016020 // membrane /// 0042175 // nuclear envelope-endoplasmic reticulum network,0005554 // molecular_function unknown
YJL092W,,,,,,,,,,,,,YJL092W,YJL092W,,Hs.512001 // full length,,2822,,,,,,,,,,,,0006281 // DNA repair /// 0006303 // double-strand break repair via nonhomologous end-joining,0005634 // nucleus,0003678 // DNA helicase activity /// 0003678 // DNA helicase activity
YJL093C,,,,,,,,,,,,,YJL093C,YJL093C,,Hs.132854 // full length,,8354,,,,,,,,,,,,0030007 // potassium ion homeostasis /// 0030007 // potassium ion homeostasis,0005886 // plasma membrane /// 0005886 // plasma membrane,0005267 // potassium channel activity /// 0005267 // potassium channel activity /// 0005267 // potassium channel activity
YJL094C,,,,,,,,,,,,,YJL094C,YJL094C,,Hs.132954 // full length,,5071,,,,,,,,,,,,0015672 // monovalent inorganic cation transport /// 0015672 // monovalent inorganic cation transport,0005739 // mitochondrion /// 0016020 // membrane,0015386 // potassium:hydrogen antiporter activity /// 0015386 // potassium:hydrogen antiporter activity
YJL095W,,,,,,,,,,,,,YJL095W,YJL095W,,Hs.133709 // full length,,4010,,,,,,,,,,,,0006468 // protein amino acid phosphorylation /// 0007243 // protein kinase cascade /// 0007584 // response to nutrients /// 0030468 // establishment of cell polarity (sensu Fungi),0005622 // intracellular,0004709 // MAP kinase kinase kinase activity /// 0004709 // MAP kinase kinase kinase activity
YJL096W,,,,,,,,,,,,,YJL096W,YJL096W,,Hs.134526 // ---,,---,,,,,,,,,,,,0006412 // protein biosynthesis,0005762 // mitochondrial large ribosomal subunit /// 0005762 // mitochondrial large ribosomal subunit,0003735 // structural constituent of ribosome
